protein1_x,protein2_x,protein3_x,protein4_x,protein5_x,protein6_x,protein7_x,protein8_x,protein9_x,protein10_x,protein11_x,protein12_x,protein13_x,protein14_x,protein15_x,protein16_x,protein17_x,protein18_x,protein19_x,protein20_x,protein21_x,protein22_x,protein23_x,protein24_x,protein25_x,protein26_x,protein27_x,protein28_x,protein29_x,protein30_x,protein31_x,protein32_x,protein33_x,protein34_x,protein35_x,protein36_x,protein37_x,protein38_x,protein39_x,protein40_x,protein41_x,protein42_x,protein43_x,protein44_x,protein45_x,protein46_x,protein47_x,protein48_x,protein49_x,protein50_x,protein51_x,protein52_x,protein1_y,protein2_y,protein3_y,protein4_y,protein5_y,protein6_y,protein7_y,protein8_y,protein9_y,protein10_y,protein11_y,protein12_y,protein13_y,protein14_y,protein15_y,protein16_y,protein17_y,protein18_y,protein19_y,protein20_y,protein21_y,protein22_y,protein23_y,protein24_y,protein25_y,protein26_y,protein27_y,protein28_y,protein29_y,protein30_y,protein31_y,protein32_y,protein33_y,protein34_y,protein35_y,protein36_y,protein37_y,protein38_y,protein39_y,protein40_y,protein41_y,protein42_y,protein43_y,protein44_y,protein45_y,protein46_y,protein47_y,protein48_y,protein49_y,protein50_y,protein51_y,protein52_y,Predicted Survival Months
0.5292982210386066,1.6070525728795462,1.6672068124973058,1.5956713544271441,1.5809827021290155,1.612224062513464,1.5945793831119712,1.6161702349592388,-1.0717081688503731,-1.109734892550762,-0.5349585535361477,-1.062304944423177,-0.5589148602356235,-0.4718415392272242,-0.5986166493454579,-0.6802828139023949,-1.1470897001418914,-0.8027621174264071,-0.34647075831179797,-0.37965425370644335,-0.6462762414840942,-0.6810525310768167,-0.5241292830695714,-0.5465023575132402,-0.6931393777638544,-0.5661740105831424,-0.40182583236156366,-0.6890706400666712,-0.7472206503353,-1.2070315806117053,-0.5043047962260572,-0.7368125579566411,-0.4383525856297922,-0.9061158596588936,-0.3130762378277776,-1.261230606576559,-0.6042369915064513,-0.8385548465517192,-0.5889495126733328,-0.9115489999227958,-1.3386389459409715,-0.439713378449365,-0.9106202474017605,-0.9993492361791845,-0.051018666574198984,-0.8075777866880788,-1.2945741579415564,0.6498449165544337,0.6439895601404156,-0.06148037079475171,-0.06241938945529874,0.2521771809165827,0.5055195785803869,0.5735363099750699,0.577062878517977,0.4707811944789545,0.5661492811141484,0.48719276899706976,0.5464752302021211,0.5568242507227361,0.6080618467841742,0.6069092935308088,0.5494048750280612,0.5216748715430344,0.5476867696384936,0.5732295700568859,0.5875700974954198,0.5717826097567661,0.514921134229446,0.5867329767254339,0.5348472061526329,0.5755615054075847,0.5265490840013346,0.5201538634689331,0.5206870426353917,0.548074137474747,0.5965968704994093,0.556651498459439,0.5738726091920879,0.5461616433554118,0.572868155859552,0.6508088188673677,0.5510864607347811,0.532963304639189,0.5716714867851418,0.5640768944590434,0.5588802546778477,0.4943123457181328,0.5759395945301365,0.5380280648003812,0.595987138540611,0.5158678297364447,0.5404321261712691,0.5379863891599335,0.5784269998024871,0.4826508068050817,0.5762903471757517,0.5397473600943952,0.5672033509212606,0.5322035458186115,0.5963782214394346,0.5645379373098164,0.5937921982230951,0.5183707980480552,61.742607
0.49312112749809206,0.716477268293713,0.8073962810605593,0.7381167890692889,0.7600682910113531,0.7504159325011847,0.7508300051542327,0.763165040783519,-0.6738190723412616,-0.7587218581662835,-0.34333814900710674,-0.13017007339866676,-0.028729795516698645,-0.05174211133664296,-0.38742072033829533,0.6809586135293839,1.1306512533587212,-0.5657605812724085,0.15510369509907534,-0.5590284577590131,-0.8881798450642678,2.725720958466975,-0.0066524106813429995,0.32775727877157657,-0.291597787400332,-0.41246705982219284,0.2255277473335946,0.21879609721132895,0.008150352618380229,3.4293741848374926,1.4042229383400389,1.4853732555465455,-0.15190744998439273,-0.6253012751066731,0.2748470088422177,1.1096890760144555,3.6212758095984436,1.1659012697060647,1.2715914440940919,38.75988996887172,1.0418855967327256,0.2871571362194116,0.6431158032056014,1.0688885637363805,2.334816607037477,-0.009914317866823015,0.2640695104471788,0.17474126322580785,0.1577727309121748,0.07283352916640304,0.09915827391400418,-0.6682810413616888,0.4924348474997746,0.558969295488204,0.5660856882516092,0.5421948040545106,0.4758288902964887,0.49612397943235226,0.48626090770103664,0.4911944054967415,0.45959844039057324,0.5475536887340456,0.46897266131052484,0.5215234703264464,0.5029883650746124,0.577728133717067,0.5667156561293442,0.4435110036960308,0.5073213375466165,0.47737443395597823,0.4262004505469815,0.5217381571413122,0.4801879701473492,0.4996828496526248,0.5265871549948736,0.5058501049234754,0.49847059288650025,0.46952771362146756,0.480094379099902,0.49952483095416256,0.48413950523317206,0.5439590619390118,0.4990354515166672,0.47363744013572245,0.5146696510244916,0.43672267484902155,0.5292232354757564,0.5230421078530678,0.553894113184968,0.5058696352544632,0.48003197665599223,0.4871798995167161,0.5025095721249268,0.4804761392442025,0.4505757703224271,0.5382635024718337,0.4935491718259986,0.47907528012314377,0.450722023637231,0.48717085478072186,0.5029410370365905,0.5648630104649743,0.4867439529207159,0.5468004333247435,35.021313
0.04345284045970215,0.595675619032972,0.5966911707893383,0.6160623429188654,0.6483692870642724,0.6869481831656942,0.6597416734873648,0.6714337361088586,0.2907355377395907,0.14636776243262967,-0.029603725975913167,0.04713564850958076,0.045134817930394554,0.9540535641879814,-0.5811822677419071,0.09586396479806833,1.135817748166021,1.236424863184479,0.5762996568809482,-0.34685441526781824,0.21614231723470864,2.55290621367014,-0.417396949168287,2.646996060234201,-0.1703073537173106,3.302845891394716,0.4389133972678849,0.1352887625531982,0.02941096746626548,1.9751101274970921,1.3488827436995818,1.3826485847988452,1.2768566117678188,-0.4668680221211102,0.10506233346653088,0.8587454931635339,1.9165247228397249,0.0746009969531128,0.797120298230941,2.3224123582300695,0.47144063581351675,0.43093630369206815,1.6350484526385154,0.5834632882575824,-0.31109490931333444,-0.7237045537020148,1.978468202751408,1.2994787185373642,1.2988617208139508,-1.3429487605026744,-1.3452431664063422,-0.7084627791967534,0.024334351425474094,0.09030232583591723,0.03525529483042938,0.010097108043944031,0.06663771898561481,0.07645120550316212,0.15318150325309482,0.13231178695345103,0.14079811604816042,0.11454246325638201,0.10824327117309833,-0.0035760431982811533,0.05505552972463339,0.028062430247952436,0.04453967436323989,0.048413593625472255,0.03868390637932472,0.024775793884452592,0.047544598841480434,0.059435101054792744,0.03635184698257747,0.057228548529198786,0.049712365071888504,0.05314825862306087,0.01583147918426367,0.14351989718725564,0.00778860728116619,0.09243384071450718,0.06342107589819426,0.09289363617477431,0.07579419323632598,0.06834846426013635,0.022688065515699827,0.0761313594120566,0.04327170697561997,0.11317869678973479,0.060999584037884066,0.05109080584267226,0.054948346982807796,0.13446513020973913,0.07086473517002219,0.01653628121126883,0.0840509582225263,0.004613203938004857,0.03801613494088732,0.0032388630055684665,-0.005934011896494413,0.034190209807752,0.12129758893283753,0.04764707549192149,0.0762265977370599,0.07061613926764541,20.669008
0.6987146038746531,1.0541999118154823,1.138494739648363,1.0490062878969175,1.008089010479733,1.0455944003231201,1.0628203121833903,1.0864193575090582,0.7623506692272396,0.6200634421574427,0.01959281415614425,1.4156222100552358,4.018435544544749,0.59328132930265,2.1368515134808144,2.5623797894007034,1.5488253559482177,0.2196048348218427,1.9999890103092826,1.6725337965871405,1.6125837614621645,0.8328858871664441,0.04029111014344876,0.15424439410741866,0.5231050900091011,-0.15801671091341696,-0.17178643177928618,-0.2264765176689509,0.12876373811716207,0.7180433235522792,0.07685507254323341,0.29677842021298756,-0.13410466682056196,0.8693835568753634,0.05579638345900799,1.3399850718421502,0.1846820485110903,0.6827878824532033,0.3484600699740854,1.2369678737035676,0.9205175905977857,0.518011840419141,1.1946716435740725,1.3070608147924037,1.9492417044563435,2.9882641161061048,0.9621700882118257,0.9706294744715258,0.9836800457027732,0.3976622592314342,0.3991413106489008,-0.6107531545921725,0.7433127740392208,0.6811029964295123,0.787139808301516,0.707096203610429,0.7547658147479654,0.7332964375711609,0.7178152049753951,0.6637764802604991,0.7915734005793861,0.7093482357826948,0.7121706884252381,0.6739988576025296,0.7360699837766613,0.7722545015910902,0.7272757440489371,0.7313032107805141,0.679889319709793,0.6936784610501754,0.7302890783505147,0.6655719586775029,0.7222804551178466,0.7635800595993583,0.7016694061982953,0.7189825048590496,0.6980245507005156,0.703014548267733,0.7577019558831459,0.7209024545802821,0.6862332646993087,0.6265075110000726,0.7041759030694151,0.7287403252290343,0.7004323843858619,0.7576299294475306,0.735293399056447,0.688983336385705,0.716397751089113,0.7120864044259865,0.7082588847023954,0.6895786143118355,0.7276205663815031,0.7249805147804317,0.8057034111269392,0.7033000801139192,0.7107823580801309,0.7037680601536496,0.6721451958661293,0.7531164770822298,0.7438436161921572,0.7637910189009853,0.7319246502513214,0.8064150765094166,59.437744
0.5429107856676937,0.39870528715763126,0.365431039304172,0.4152501047683461,0.4378362383304299,0.4308499613649039,0.4498037774418659,0.46021799907362443,2.4787040373424074,2.3053836814937325,-0.041065875685957855,0.33292146313286675,-0.2826477342688281,-0.8124220912557935,-0.29854817730239874,0.21000399154951221,7.4647977324695,0.7070264266766663,-0.10322851532852068,-0.5145596923430489,-0.949402187216024,0.44016447192520314,1.115525878606143,0.6228480110439997,1.2099703036903777,3.1610047038952707,3.886131728078888,1.7259070430660328,0.9391220416890257,1.9261807686230736,-0.568381336711952,0.4423148619860997,-0.40081362918382246,0.7192084553713562,-0.026163947725407307,2.369424626064308,0.05071518679605902,-0.34701152415426,-0.26507492379315595,4.206998656394501,3.5125708174454013,-0.13784844845188687,1.867292015628861,5.476418824448494,-0.06759513100646657,0.9732358224031409,3.7635312776567935,1.1255305169228942,1.132068010264307,0.05696193207907809,0.0674295111722462,-0.453815926826136,0.531584343748374,0.5717285319204057,0.5581968249962738,0.5795412406667134,0.45933480998843573,0.5852394848133285,0.5292781372827725,0.5743143710663836,0.5093442752423868,0.545642133132035,0.509750215156215,0.5737437247265434,0.5450934509765321,0.5317908318385451,0.5530091760665486,0.5510874788343043,0.47315684037466255,0.49064774826162705,0.5689969667289682,0.5687477476810422,0.557430680141775,0.611514463434058,0.5464725640493642,0.6282814681349997,0.4678165819044479,0.5771777280754143,0.5026022099576473,0.5658458445965082,0.5818313075532052,0.5800795062674475,0.5396860429637392,0.5244912443133247,0.47051128347343885,0.5584247751005269,0.46562198912209624,0.6247164642336571,0.5030416924759085,0.5102073285265472,0.5287725199103849,0.519710956917049,0.5293298034149244,0.5567802713365961,0.5677679037308803,0.5718677288776481,0.4819558648232403,0.6052105070710945,0.5180822833421276,0.6293724858323871,0.5542432014018656,0.5978318939412937,0.5159347478768205,0.5567168449486434,110.80787
0.7290514491306003,0.5205868506608526,0.5927226016773179,0.5670227476505867,0.5369113052931807,0.4947437587116949,0.5448191791733997,0.5338804888931513,0.8547115672942353,0.958785443827422,0.5245790266908108,0.9807264732492962,0.27993683475394787,-0.7244388227282128,4.241361182263453,1.5985714260886978,1.6397174126239944,-0.35168842134544676,0.04292942308305938,-0.44858578978793573,-0.7524918360782606,1.2115492244516954,4.688636649960263,-0.35441220466666057,2.6501795812695477,-0.488575994130087,0.15747372974538426,5.072114005678461,1.5904906400947907,2.26756957078265,-0.02080846025448244,0.5158958242279595,-0.31225488895676734,2.1233915422109213,0.05575321762603308,2.5676009814639755,0.6569879486216132,3.4760598986754054,0.6411775636452893,1.9348146477149915,4.3743081515527775,0.3677173153675451,1.6369810191701748,2.429769349375632,0.33825619691437836,2.9142512660005764,2.477719613906069,2.1057513524247367,2.121418262640468,-0.33739715699056744,-0.2985677923969106,1.8815776999291514,0.8688552377651151,0.7684757421368371,0.7598870448229904,0.692543347106621,0.7884217155261332,0.7444380419178653,0.760881429123853,0.8403678048251756,0.7559277667388603,0.8202905948729591,0.8488976787835719,0.7816223824937848,0.79610516124405,0.7858423664412029,0.8144111182619193,0.7980972413685307,0.7315702032568879,0.7324444450077281,0.7532297131594085,0.735013991805551,0.6490973508040873,0.7641982513901462,0.668604889890628,0.7088350545527962,0.7001126223807581,0.6975796379850346,0.6729734020682538,0.7863739761902943,0.7326951461762885,0.7088177940790811,0.7571706594462219,0.7146146655912258,0.7061647124147739,0.7425871678560944,0.7414015211189848,0.7362653666670825,0.7157112177391625,0.7467405670616639,0.7534365366362332,0.7750434682891274,0.6408966722322655,0.7407294441918516,0.7079574101314747,0.7048273816668219,0.7210646200891542,0.7099889032162087,0.7373008425687066,0.6668114500931848,0.6914400311855935,0.7471230874352819,0.7640158892307289,0.7123441726502583,136.06685
-1.3148600081175477,0.2829143765509157,0.24919808282883055,0.23933170521842373,0.20120906789923385,0.16606388206038805,0.17860663494743317,0.16130300085986812,-0.5286973621254522,-0.41642235053157794,-0.9504901323911819,-0.4262905458502778,-0.3671203938260401,2.470524067313816,-0.4453422339509971,-0.6484356493259829,-0.26542680240045946,-0.6077714291321676,-0.23010313032737248,-0.40378074902742783,-0.22430812268536568,-0.3278475700104223,0.16099527458008128,-0.2715134308127691,-0.0934586852414408,-0.2932052240181594,-0.45325084894545725,0.4025761515135644,-0.21662976783503674,-0.065502533795011,-0.2820558063358295,1.0469182631889258,-0.22253537258141262,-0.18697240713211408,-0.17459703000791227,-0.34317614718799627,-0.27985340355078714,-0.40047219354264024,-0.47417118133862735,0.09298163375274753,1.0086713320823473,-0.5942273800357527,-0.6284628293133395,-0.4243161747537703,-0.39685484077136846,-0.3456883596516251,0.2918858209582421,-0.898086156377125,-0.910126496061441,-0.7015360007762037,-0.8021988103488581,-0.5187721314769549,-1.207216140725151,-1.2782280566059556,-1.3370426627478698,-1.306295540314722,-1.244989010162906,-1.269857657349221,-1.3325315305027303,-1.3357864356025588,-1.2901699314708954,-1.3645284927440653,-1.2698782845568328,-1.2984229796019304,-1.2737890693834228,-1.3556702541770316,-1.249365182101566,-1.2628252666404998,-1.225965436885391,-1.2407688004741986,-1.2499081225847863,-1.219146054874545,-1.2421159723412036,-1.1886121094999078,-1.2258510203985158,-1.188028268507882,-1.2152477405221285,-1.2463427234613194,-1.1657012932517885,-1.2128403841784106,-1.2499808085808473,-1.2151444560182714,-1.2150249654285337,-1.2270976981822823,-1.2276771785346314,-1.2594577348359095,-1.232349674726125,-1.3237835893345518,-1.304809264381568,-1.265120199113907,-1.2580082747455927,-1.3313121327115043,-1.2847134344449227,-1.3199140347449656,-1.2927638797325711,-1.378474800725166,-1.2526906851161574,-1.3699682361278378,-1.3098752411766514,-1.3357323450023388,-1.3095476814585794,-1.3027798477237271,-1.322775340443408,-1.3077160917705348,96.008
0.2602636162375294,0.6977844443472854,0.71705831233869,0.7075727920527146,0.6802119834672289,0.7043330972356965,0.6919756368961776,0.725281982597937,0.6998388621795353,0.5457343963862642,-0.15924441422604071,-0.0039208968061043604,-0.12188654200227676,-0.4628989818091339,-0.10402475261801221,0.32398154417349284,1.2197238593391388,0.011546221885480613,-0.05517126705132727,-0.14410641154927523,-0.3359954749011469,1.3438208052730207,0.7412270906054399,0.6923124037799919,1.3731024011958137,2.7944172558359908,-0.0463125509903498,1.279443287646909,0.07214561403651962,0.6945697000392587,0.19221037136445462,0.28515972076976087,-0.11844094764476422,5.725760249272815,0.08835083383679805,-0.20665523349699527,0.11336424367437234,-0.7525128772507965,0.27932931530576516,0.38201058014809847,0.7656301612647609,2.573001967304842,1.3822268310701948,1.4463906326799212,-0.1182980136407912,0.5027807467751612,0.25052511937286104,1.485851155393818,1.4901241019702882,-0.1419516573509181,-0.105063538975808,-0.6894675432589993,0.3151870258276498,0.31115040912655006,0.3295785503699791,0.28925266927388726,0.31758046058907785,0.2153208911101031,0.25038672362913383,0.30256515728738426,0.2524771920012235,0.2865325746338682,0.1919837768806685,0.2674070006976145,0.2850461040146051,0.264060455579447,0.27842629528610785,0.25549664650015436,0.2604179931652783,0.27583896945883585,0.2699648177562208,0.2898256965115232,0.2853674041791494,0.2800498491909492,0.31081323818668766,0.2135389576074052,0.3034254179511397,0.25726989355338586,0.2818436103243253,0.25051019976021627,0.31471509368432976,0.261843078499054,0.24991015459578295,0.23465791506920672,0.24190399016064912,0.26995819327131443,0.29645548589246606,0.2502015691168206,0.21749157773855607,0.2901179780925733,0.24364384479816856,0.2898461187997267,0.22443110977919434,0.24335920370423206,0.30949591589702874,0.33868811679943966,0.24528037570880593,0.3264137556734056,0.3214817296781596,0.24483413381716632,0.2871773974039078,0.2430549547339695,0.2683147150043747,0.255526749969477,40.97946
0.9550454207404961,0.09166489433956082,0.1672611391282904,0.2085326413643107,0.17725388450814605,0.1619837035733865,0.164633261724332,0.15656567387115777,-0.49809277827791826,-0.4956671719591817,1.601827436211,0.0741574165921443,-0.18964174676400822,1.9798551186824915,1.767173730041324,-0.34368264505805224,-0.6784707991965632,-0.5801153463532942,-0.25496653490567894,0.1134237964039087,-0.5150067489915365,-0.41657238074644876,-0.4396191636256758,-0.6742269196456565,-1.1001311191898837,-0.4544939164888887,-0.5404764622466507,-0.613816304068387,-0.5462301904224792,-0.7446806333083166,-0.37486265974577837,-0.6047542715444061,-0.5438946448878316,-0.7848670651617303,-0.22611099804570756,-0.5104457827847456,-0.3590733530923832,-0.7021290823001749,-0.6639141756473886,-0.876661140893945,-0.2925831144566044,-1.0472769822768029,-0.9907650773597324,-0.8211441412273744,0.08364482706074097,0.9930027500719145,-0.25368739362111636,-0.20838580607208151,-0.20290348010216447,-0.4985698384681005,-0.4427384187979566,-0.33075116944106014,0.9826758261280897,0.8863597574690152,0.9840654374941447,0.9175697758893111,1.0852127542839045,0.9475881217525939,0.9145917248033065,0.9633277078105006,0.9952019276414671,0.9122454361013663,1.019160214568426,0.9265707954526387,1.0496742964896273,0.9303985263773223,0.9557053333731047,0.9507048937719801,1.0279819532101488,0.8881813619978466,0.9718249987079992,0.9475107514511505,0.9706359913174734,0.9228572943008121,1.003791586822962,0.9171031002474619,0.9946253441132031,0.916191256680781,0.9827760659098355,1.0137046478677356,0.9120909895395385,0.9103373320596295,1.0168472412250593,0.9540790231313969,0.986185239120451,0.9706101026933033,1.0210437791196496,0.928994736474327,0.9778612909826204,0.9311645061242387,0.8935440762779178,0.8660064533052774,0.96091181165474,0.869896424359968,0.8778198096914059,0.9066527082391772,0.9308967458947807,0.8739599083790035,1.01517868548805,0.9442344445892299,0.9623452607740648,0.8929348607123796,1.0238570887343104,0.891517601590888,92.20536
1.0912099726571947,0.1015344541961733,0.12647584447578372,0.15931467049555115,0.11916113182425614,0.12590261477429593,0.13234271934665784,0.12744976363841,1.1252976881073466,1.174917825006388,1.2631679948963157,-0.6635286431808601,-0.10861547447058775,-0.18618601147717342,-0.5588461589932081,-0.6872227577131582,-0.649989875598387,0.6586529365836472,-0.2101869976591956,-0.5582029215904534,-0.3914635608589452,0.025417793619656726,-0.5723349016525701,-0.4493831383118577,-0.5910677993139428,-0.5283828934523991,0.08896637112311476,-0.4994886463829417,-0.3677900420676326,0.21044210306928637,0.2892898578507228,0.7077197101114632,-0.2054210141936909,-0.6514391534216154,-0.06261768053774577,-0.5736613149710268,1.7980837510237297,-0.2620949091678203,0.19119263247191134,0.24756632114030888,-0.26358063102543466,-0.8448079027804438,-0.3438929146140574,-0.5397808062199184,-0.21468491834353612,-0.3493313129398922,1.1238050200024008,0.4576118944072028,0.48408561884375795,0.4438372071792976,0.5645925034013988,-0.09141618367434035,1.0962194161603838,1.1065541903706204,1.1610364602690368,1.1165107714199434,1.1076853548052785,1.0504099815932288,1.0683271152608382,1.0611303014389541,1.0952126562053481,1.014604429644112,1.091806312563173,0.9521234909007013,1.1699941125275284,1.04375562705976,1.1162618380553517,1.0758721403691303,1.1436409117196424,1.0753035645103095,1.1378149736404177,1.0937867342620966,1.102627085596371,1.1366288541879992,1.0924736197792075,1.098124172550584,1.0925332340639136,1.0544070293718235,1.1152997220465948,1.0992295845703526,1.1190713044639091,1.1862969043856075,1.079624392008198,1.1222444174145525,1.0704084765539714,1.125388544427206,1.0862802660489401,1.0234959323468795,1.0689302383462125,1.0716627030987165,1.0324914943331407,1.0268386033741541,1.0223915572719817,1.0636861321502338,1.011476514353995,1.058454268974784,1.041409916604788,1.1112374718870766,1.096788127689681,1.082026950076044,1.1686320188954467,1.0574452250174124,1.0500530677240147,1.0721169627331,61.866135
